 Date   Time	Call	MHz	SNR	Drift	Grid	Pwr	Reporter	RGrid	km	az	Mode
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -15 	 0 	 EN35 	 5 	 PT2FHC 	 GH64cg 	 8187 	 135 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -10 	 0 	 EN35 	 5 	 KPH 	 CM88mc 	 2595 	 262 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040108 	 -21 	 0 	 EN35 	 5 	 NT6V 	 CM87uu 	 2556 	 261 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 0 	 0 	 EN35 	 5 	 K6RFT 	 EM47bg 	 918 	 174 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 -5 	 0 	 EN35 	 5 	 W3ENR 	 FM28jh 	 1672 	 112 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 +3 	 0 	 EN35 	 5 	 WA2TP 	 FN30lu 	 1696 	 101 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 +4 	 0 	 EN35 	 5 	 VE4KRK 	 EN19gu 	 588 	 327 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -9 	 0 	 EN35 	 5 	 EA8BFK 	 IL38bo 	 6983 	 76 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -1 	 0 	 EN35 	 5 	 K1RA-PI 	 FM18cr 	 1461 	 116 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -14 	 0 	 EN35 	 5 	 WB7OND 	 FM05mc 	 1656 	 129 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -2 	 0 	 EN35 	 5 	 KD2OM 	 FN12gx 	 1270 	 97 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040108 	 -12 	 0 	 EN35 	 5 	 NT6V-2 	 CM87uu 	 2556 	 261 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 0 	 0 	 EN35 	 5 	 AB1KW 	 FN43fe 	 1724 	 91 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -9 	 0 	 EN35 	 5 	 N6GN/K 	 DN70jo 	 1126 	 246 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -1 	 0 	 EN35 	 5 	 W3PM 	 EM64or 	 1307 	 154 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -11 	 0 	 EN35 	 5 	 ND7M 	 DM16xf 	 2180 	 250 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 +11 	 0 	 EN35 	 5 	 KX4AZ/T 	 EN74gc 	 617 	 102 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 -12 	 0 	 EN35 	 5 	 KK6PR 	 CN94ik 	 2214 	 277 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -6 	 0 	 EN35 	 5 	 WA2ZKD 	 FN13ed 	 1252 	 96 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -5 	 0 	 EN35 	 5 	 K5MO-1 	 FM05 	 1620 	 128 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 -14 	 0 	 EN35 	 5 	 KP4MD 	 CM98iq 	 2436 	 262 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -7 	 0 	 EN35 	 5 	 KA7OEI-1 	 DN31uo 	 1606 	 261 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040061 	 -7 	 0 	 EN35 	 5 	 W1GJM 	 FN42di 	 1738 	 94 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -2 	 0 	 EN35 	 5 	 N2HQI 	 FN13sa 	 1346 	 96 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040061 	 -4 	 0 	 EN35 	 5 	 WB2EEE 	 FN21xh 	 1599 	 100 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040070 	 -2 	 0 	 EN35 	 5 	 VA3ROM 	 EN58jk 	 439 	 40 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040069 	 -3 	 0 	 EN35 	 5 	 W3LLA 	 DN70ln 	 1117 	 245 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040054 	 -23 	 0 	 EN35 	 5 	 KJ6EI/VE7 	 CN88fu 	 2320 	 290 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040061 	 +3 	 0 	 EN35 	 5 	 N9AWU 	 EM69sm 	 854 	 139 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040061 	 -6 	 0 	 EN35 	 5 	 W5TSU 	 EM15em 	 1173 	 201 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040057 	 -25 	 0 	 EN35 	 5 	 KF7FBF 	 CN87uq 	 2235 	 287 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040065 	 -6 	 0 	 EN35 	 5 	 KB8VUC 	 EN72er 	 666 	 115 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -3 	 0 	 EN35 	 5 	 WA2RKN 	 FN31ar 	 1588 	 98 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -11 	 0 	 EN35 	 5 	 VE3CUB 	 FN03cm 	 1072 	 97 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040047 	 -14 	 0 	 EN35 	 5 	 N2RWQ 	 FM19 	 1468 	 111 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 -22 	 0 	 EN35 	 5 	 WA6OUR-K 	 CN87xo 	 2217 	 287 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040067 	 -4 	 0 	 EN35 	 5 	 VE6JY 	 DO33or 	 1684 	 310 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 -20 	 0 	 EN35 	 5 	 AI4FU 	 EM86ca 	 1307 	 140 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040059 	 -16 	 0 	 EN35 	 5 	 KFS 	 CM87tj 	 2588 	 260 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040060 	 0 	 0 	 EN35 	 5 	 WA2N 	 EM85rt 	 1390 	 137 	 W-2 
 2023-05-24 02:24 	 KN0VA 	 7.040052 	 +4 	 0 	 EN35 	 5 	 K9IMM 	 EN52cv 	 387 	 137 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040165 	 -8 	 0 	 EN35 	 5 	 KD2LZI 	 FN22vt 	 1528 	 94 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -21 	 -1 	 EN35 	 5 	 N0AMY 	 DM78 	 1259 	 236 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 +1 	 0 	 EN35 	 5 	 N9AWU 	 EM69sm 	 854 	 139 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040065 	 -20 	 -1 	 EN35 	 5 	 KC6FLG 	 CN87jj 	 2307 	 286 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040057 	 -6 	 0 	 EN35 	 5 	 KD9PAH 	 EN51wu 	 564 	 134 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040073 	 -17 	 -1 	 EN35 	 5 	 KG6WUN 	 CM98gq 	 2449 	 262 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040063 	 -18 	 0 	 EN35 	 5 	 NI0L 	 DM79mo 	 1173 	 240 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -7 	 0 	 EN35 	 5 	 K2JY 	 EM40 	 1677 	 173 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040149 	 0 	 0 	 EN35 	 5 	 K9VQA 	 EN51wr 	 575 	 135 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040057 	 -11 	 0 	 EN35 	 5 	 K5EM 	 CN87uq 	 2235 	 287 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 +3 	 0 	 EN35 	 5 	 W0BDP 	 EN34 	 111 	 180 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040067 	 -19 	 0 	 EN35 	 5 	 VE6XP 	 DO33hl 	 1708 	 309 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040057 	 -19 	 0 	 EN35 	 5 	 VA7GEM 	 CN89 	 2282 	 292 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -12 	 0 	 EN35 	 5 	 AE5NW 	 EM35sc 	 1155 	 177 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -23 	 0 	 EN35 	 5 	 AC7SM 	 DM26ie 	 2128 	 249 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040062 	 -2 	 0 	 EN35 	 5 	 KB3EDF 	 FM18rh 	 1577 	 115 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040051 	 -26 	 -1 	 EN35 	 5 	 WA3DNM 	 FM29fw 	 1553 	 107 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040066 	 -7 	 0 	 EN35 	 5 	 KC5HHQ 	 EM13ke 	 1411 	 196 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -23 	 0 	 EN35 	 5 	 N7TUG 	 CN87tq 	 2242 	 287 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040055 	 -6 	 0 	 EN35 	 5 	 WD4ELG 	 FM06be 	 1511 	 129 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 +1 	 -1 	 EN35 	 5 	 WJ8A 	 EN83 	 823 	 102 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040054 	 -11 	 0 	 EN35 	 5 	 AD5OS 	 EL29cn 	 1786 	 189 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 +7 	 0 	 EN35 	 5 	 K9VD 	 EM49td 	 737 	 162 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040065 	 +6 	 0 	 EN35 	 5 	 KB8VME 	 EN61as 	 581 	 133 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040070 	 +2 	 -1 	 EN35 	 5 	 K1RA-4 	 FM18cr 	 1461 	 116 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -14 	 0 	 EN35 	 5 	 KK6EEW 	 CM88on 	 2558 	 263 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040067 	 -2 	 0 	 EN35 	 5 	 K1HTV-4 	 FM18ap 	 1455 	 116 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040065 	 -9 	 0 	 EN35 	 5 	 KB7GF 	 DN06ta 	 1958 	 281 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -11 	 0 	 EN35 	 5 	 N2TAO 	 EM83gx 	 1516 	 144 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040067 	 -6 	 0 	 EN35 	 5 	 KA8HUZ 	 EM79vk 	 987 	 130 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -29 	 0 	 EN35 	 5 	 WW6D 	 CM88pk 	 2558 	 263 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -13 	 0 	 EN35 	 5 	 VE3CUB 	 FN03cm 	 1072 	 97 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040072 	 +1 	 0 	 EN35 	 5 	 KI8FW 	 EM79vk 	 987 	 130 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040082 	 -4 	 0 	 EN35 	 5 	 KD0LKI 	 EM48 	 796 	 167 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040057 	 -18 	 0 	 EN35 	 5 	 VE3DE 	 FN25ch 	 1344 	 85 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040063 	 -17 	 0 	 EN35 	 5 	 W9XA 	 EN51uu 	 555 	 135 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040048 	 -20 	 -1 	 EN35 	 5 	 KC2STA1 	 FN22vx 	 1522 	 94 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040070 	 -2 	 0 	 EN35 	 5 	 KD9LCN 	 EN62ax 	 491 	 123 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040070 	 +2 	 0 	 EN35 	 5 	 KB0VYG 	 EN11vi 	 525 	 210 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040062 	 -19 	 0 	 EN35 	 5 	 KC2STA4 	 FN22 	 1475 	 97 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040070 	 -21 	 0 	 EN35 	 5 	 PA0LSB 	 JO21lq 	 6679 	 45 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -19 	 0 	 EN35 	 5 	 AI4FU 	 EM86ca 	 1307 	 140 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040006 	 -15 	 0 	 EN35 	 5 	 WC2L 	 FN32bs 	 1555 	 94 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040063 	 -11 	 0 	 EN35 	 5 	 FN41RY 	 FN41ks 	 1806 	 95 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040066 	 +1 	 0 	 EN35 	 5 	 KD0BQS 	 EM48sk 	 811 	 164 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040108 	 -14 	 0 	 EN35 	 5 	 W0AY 	 DN26 	 1698 	 282 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040067 	 -10 	 0 	 EN35 	 5 	 NI5F 	 EM70fu 	 1751 	 156 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -15 	 0 	 EN35 	 5 	 K9SWX 	 EN50uc 	 712 	 145 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -17 	 0 	 EN35 	 5 	 2E0ILY/KIWI 	 IO82qv 	 6178 	 47 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040033 	 -5 	 0 	 EN35 	 5 	 VE3GTC 	 FN25ig 	 1384 	 85 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040081 	 -11 	 0 	 EN35 	 5 	 N4TVC/4 	 FM18is 	 1494 	 114 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -7 	 0 	 EN35 	 5 	 N1PCE 	 FN44ei 	 1686 	 87 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040063 	 -7 	 0 	 EN35 	 5 	 AA7NM 	 CN86ox 	 2281 	 285 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040067 	 -26 	 0 	 EN35 	 5 	 KW4EP 	 FM18iu 	 1489 	 114 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -9 	 0 	 EN35 	 5 	 WA5DJJ 	 DM62ph 	 1877 	 223 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040071 	 +6 	 0 	 EN35 	 5 	 KV0S 	 EM38tv 	 734 	 175 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -27 	 0 	 EN35 	 5 	 K6FOD 	 DM04wc 	 2473 	 248 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -16 	 0 	 EN35 	 5 	 WB7OND 	 FM05mc 	 1656 	 129 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -4 	 0 	 EN35 	 5 	 WA3TTS 	 EN90xn 	 1188 	 113 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -18 	 0 	 EN35 	 5 	 PT2FHC 	 GH64cg 	 8187 	 135 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040109 	 -17 	 0 	 EN35 	 5 	 NT6V 	 CM87uu 	 2556 	 261 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 +1 	 0 	 EN35 	 5 	 K6RFT 	 EM47bg 	 918 	 174 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 +2 	 0 	 EN35 	 5 	 WA2TP 	 FN30lu 	 1696 	 101 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 0 	 -1 	 EN35 	 5 	 K1RA-PI 	 FM18cr 	 1461 	 116 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -12 	 -1 	 EN35 	 5 	 EA8BFK 	 IL38bo 	 6983 	 76 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -15 	 0 	 EN35 	 5 	 NJ6N 	 DM13dm 	 2484 	 246 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040109 	 -11 	 0 	 EN35 	 5 	 NT6V-2 	 CM87uu 	 2556 	 261 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -6 	 0 	 EN35 	 5 	 W3ENR 	 FM28jh 	 1672 	 112 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -1 	 0 	 EN35 	 5 	 KD2OM 	 FN12gx 	 1270 	 97 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -5 	 -2 	 EN35 	 5 	 AB1KW 	 FN43fe 	 1724 	 91 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -7 	 0 	 EN35 	 5 	 K5MO-1 	 FM05 	 1620 	 128 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -11 	 0 	 EN35 	 5 	 KPH 	 CM88mc 	 2595 	 262 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -9 	 0 	 EN35 	 5 	 N6GN/K 	 DN70jo 	 1126 	 246 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 +7 	 0 	 EN35 	 5 	 KX4AZ/T 	 EN74gc 	 617 	 102 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 +1 	 0 	 EN35 	 5 	 W3PM 	 EM64or 	 1307 	 154 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -13 	 0 	 EN35 	 5 	 ND7M 	 DM16xf 	 2180 	 250 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -8 	 0 	 EN35 	 5 	 KK6PR 	 CN94ik 	 2214 	 277 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -21 	 0 	 EN35 	 5 	 HB9TMC 	 JN46lj 	 7276 	 48 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -13 	 0 	 EN35 	 5 	 EA8/DF4UE 	 IL38bp 	 6980 	 76 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040054 	 -23 	 0 	 EN35 	 5 	 KJ6EI/VE7 	 CN88fu 	 2320 	 290 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -4 	 0 	 EN35 	 5 	 WA2ZKD 	 FN13ed 	 1252 	 96 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -22 	 -1 	 EN35 	 5 	 G8NXD 	 IO70je 	 6185 	 51 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -19 	 0 	 EN35 	 5 	 ON5KQ 	 JO10os 	 6642 	 47 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -22 	 -1 	 EN35 	 5 	 OE9GHV 	 JN47wk 	 7252 	 47 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -19 	 0 	 EN35 	 5 	 OE9HLH 	 JN47um 	 7237 	 47 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 0 	 -1 	 EN35 	 5 	 VE4KRK 	 EN19gu 	 588 	 327 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040070 	 -1 	 0 	 EN35 	 5 	 VA3ROM 	 EN58jk 	 439 	 40 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040066 	 -8 	 0 	 EN35 	 5 	 KB8VUC 	 EN72er 	 666 	 115 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -24 	 0 	 EN35 	 5 	 KD2CLR 	 FN13gb 	 1267 	 97 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -7 	 0 	 EN35 	 5 	 W5TSU 	 EM15em 	 1173 	 201 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -6 	 1 	 EN35 	 5 	 WA2RKN 	 FN31ar 	 1588 	 98 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -16 	 0 	 EN35 	 5 	 N3PK 	 EM84ss 	 1490 	 139 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040069 	 -6 	 0 	 EN35 	 5 	 W3LLA 	 DN70ln 	 1117 	 245 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -11 	 0 	 EN35 	 5 	 N4TTN 	 FM05pm 	 1637 	 128 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -18 	 0 	 EN35 	 5 	 PY2GN 	 GG56tv 	 8862 	 139 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040053 	 -24 	 -1 	 EN35 	 5 	 N4JJS 	 FM05on 	 1628 	 128 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -4 	 0 	 EN35 	 5 	 N2HQI 	 FN13sa 	 1346 	 96 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040059 	 -25 	 0 	 EN35 	 5 	 WA6OUR-K 	 CN87xo 	 2217 	 287 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040068 	 +1 	 0 	 EN35 	 5 	 VE6JY 	 DO33or 	 1684 	 310 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 -17 	 0 	 EN35 	 5 	 LX1DQ 	 JN39cq 	 6885 	 46 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040057 	 -24 	 0 	 EN35 	 5 	 OE3XOE 	 JN87aq 	 7573 	 43 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -24 	 0 	 EN35 	 5 	 2E0PYB 	 JO01is 	 6436 	 47 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -15 	 0 	 EN35 	 5 	 KFS 	 CM87tj 	 2588 	 260 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040052 	 +9 	 1 	 EN35 	 5 	 K9IMM 	 EN52cv 	 387 	 137 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -2 	 0 	 EN35 	 5 	 KA7OEI-1 	 DN31uo 	 1606 	 261 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040061 	 +1 	 0 	 EN35 	 5 	 WA2N 	 EM85rt 	 1390 	 137 	 W-2 
 2023-05-24 02:12 	 KN0VA 	 7.040060 	 -13 	 0 	 EN35 	 5 	 KP4MD 	 CM98iq 	 2436 	 262 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040061 	 -24 	 0 	 EN35 	 5 	 N7TUG 	 CN87tq 	 2242 	 287 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040061 	 -23 	 0 	 EN35 	 5 	 N0AMY 	 DM78 	 1259 	 236 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040065 	 -8 	 0 	 EN35 	 5 	 AC3V 	 FN10bt 	 1333 	 108 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040060 	 +8 	 0 	 EN35 	 5 	 W0BDP 	 EN34 	 111 	 180 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040056 	 -10 	 0 	 EN35 	 5 	 WD4ELG 	 FM06be 	 1511 	 129 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040064 	 -22 	 0 	 EN35 	 5 	 W9XA 	 EN51uu 	 555 	 135 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040068 	 -19 	 0 	 EN35 	 5 	 VE6XP 	 DO33hl 	 1708 	 309 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040058 	 -13 	 0 	 EN35 	 5 	 K5EM 	 CN87uq 	 2235 	 287 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040067 	 -19 	 0 	 EN35 	 5 	 K2DAK 	 DM33vq 	 2092 	 238 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040068 	 -7 	 0 	 EN35 	 5 	 KA8HUZ 	 EM79vk 	 987 	 130 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040059 	 -5 	 0 	 EN35 	 5 	 KD9PAH 	 EN51wu 	 564 	 134 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040056 	 -11 	 0 	 EN35 	 5 	 AD5OS 	 EL29cn 	 1786 	 189 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040062 	 -8 	 0 	 EN35 	 5 	 KB3EDF 	 FM18rh 	 1577 	 115 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040067 	 -16 	 0 	 EN35 	 5 	 VE7NXP 	 DO20ma 	 1707 	 295 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040066 	 -8 	 0 	 EN35 	 5 	 KB7GF 	 DN06ta 	 1958 	 281 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040052 	 +5 	 0 	 EN35 	 5 	 N9UW 	 EN53ha 	 400 	 132 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040073 	 +1 	 0 	 EN35 	 5 	 KI8FW 	 EM79vk 	 987 	 130 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040067 	 -9 	 0 	 EN35 	 5 	 KC5HHQ 	 EM13ke 	 1411 	 196 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040065 	 -9 	 0 	 EN35 	 5 	 AA7NM 	 CN86ox 	 2281 	 285 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040059 	 -18 	 -1 	 EN35 	 5 	 VE3DE 	 FN25ch 	 1344 	 85 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040062 	 -13 	 0 	 EN35 	 5 	 N2TAO 	 EM83gx 	 1516 	 144 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040061 	 -24 	 0 	 EN35 	 5 	 AC7SM 	 DM26ie 	 2128 	 249 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040072 	 +6 	 0 	 EN35 	 5 	 KB0VYG 	 EN11vi 	 525 	 210 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040166 	 -7 	 0 	 EN35 	 5 	 KD2LZI 	 FN22vt 	 1528 	 94 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040060 	 -5 	 0 	 EN35 	 5 	 WJ8A 	 EN83 	 823 	 102 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040151 	 -2 	 0 	 EN35 	 5 	 K9VQA 	 EN51wr 	 575 	 135 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040062 	 -24 	 0 	 EN35 	 5 	 WI6P 	 CN87oh 	 2277 	 286 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040061 	 -16 	 -1 	 EN35 	 5 	 KK6EEW 	 CM88on 	 2558 	 263 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040079 	 -19 	 -2 	 EN35 	 5 	 KG6WUN 	 CM98gq 	 2449 	 262 	 W-2 
 2023-05-24 01:58 	 KN0VA 	 7.040109 	 -16 	 -1 	 EN35 	 5 	 W0AY 	 DN26 	 1698 	 282 	 W-2 
